cust_code,cust_price_sensitivity,cust_lifestage,prod_code,prod_code_10,prod_code_20,prod_code_30,prod_code_40,basket_id,basket_size,basket_price_sensitivity,basket_type,basket_dominant_mission,shop_week,shop_date,shop_weekday,shop_hour,store_code,store_format,store_region,quantity,spend
CUST0000384938,Up Market,Young Adults,PRD0904976,CL00040,DEP00010,G00004,D00002,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,1.49
CUST0000384938,Up Market,Young Adults,PRD0900385,CL00036,DEP00009,G00004,D00002,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,0.8
CUST0000384938,Up Market,Young Adults,PRD0900515,CL00129,DEP00046,G00013,D00003,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,0.84
CUST0000384938,Up Market,Young Adults,PRD0902139,CL00129,DEP00046,G00013,D00003,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,0.71
CUST0000384938,Up Market,Young Adults,PRD0901740,CL00033,DEP00008,G00004,D00002,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,2.09
CUST0000384938,Up Market,Young Adults,PRD0900173,CL00045,DEP00011,G00004,D00002,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,1.52
CUST0000384938,Up Market,Young Adults,PRD0904426,CL00046,DEP00012,G00004,D00002,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,2.17
CUST0000384938,Up Market,Young Adults,PRD0904385,CL00123,DEP00044,G00012,D00003,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,3.2
CUST0000384938,Up Market,Young Adults,PRD0904066,CL00049,DEP00012,G00004,D00002,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,0.51
CUST0000384938,Up Market,Young Adults,PRD0900967,CL00202,DEP00067,G00021,D00005,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,0.55
CUST0000384938,Up Market,Young Adults,PRD0903745,CL00077,DEP00022,G00007,D00002,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,1.68
CUST0000384938,Up Market,Young Adults,PRD0904248,CL00079,DEP00022,G00007,D00002,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,1.19
CUST0000384938,Up Market,Young Adults,PRD0900239,CL00023,DEP00008,G00004,D00002,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,1.07
CUST0000384938,Up Market,Young Adults,PRD0900517,CL00005,DEP00002,G00001,D00001,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,1.02
CUST0000384938,Up Market,Young Adults,PRD0903388,CL00114,DEP00041,G00011,D00003,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,4,1.96
CUST0000384938,Up Market,Young Adults,PRD0904569,CL00130,DEP00047,G00013,D00003,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,0.6
CUST0000384938,Up Market,Young Adults,PRD0900254,CL00001,DEP00001,G00001,D00001,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,0.85
CUST0000384938,Up Market,Young Adults,PRD0903357,CL00036,DEP00009,G00004,D00002,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,0.57
CUST0000384938,Up Market,Young Adults,PRD0903234,CL00201,DEP00067,G00021,D00005,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,1.4
CUST0000384938,Up Market,Young Adults,PRD0900991,CL00070,DEP00020,G00007,D00002,994108300415544,Large,Up Market,Top Up,Fresh,200737,2007-11-08,Thursday,16,STORE01708,Medium,E02,1,1.95
CUST0000384938,Up Market,Young Adults,PRD0904426,CL00046,DEP00012,G00004,D00002,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,2.17
CUST0000384938,Up Market,Young Adults,PRD0902137,CL00069,DEP00020,G00007,D00002,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,0.51
CUST0000384938,Up Market,Young Adults,PRD0903768,CL00077,DEP00022,G00007,D00002,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,0.72
CUST0000384938,Up Market,Young Adults,PRD0902593,CL00079,DEP00022,G00007,D00002,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,1.41
CUST0000384938,Up Market,Young Adults,PRD0903388,CL00114,DEP00041,G00011,D00003,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,3,1.47
CUST0000384938,Up Market,Young Adults,PRD0901307,CL00126,DEP00046,G00013,D00003,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,2.14
CUST0000384938,Up Market,Young Adults,PRD0903052,CL00031,DEP00008,G00004,D00002,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,0.3
CUST0000384938,Up Market,Young Adults,PRD0903837,CL00069,DEP00020,G00007,D00002,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,0.5
CUST0000384938,Up Market,Young Adults,PRD0900515,CL00129,DEP00046,G00013,D00003,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,0.84
CUST0000384938,Up Market,Young Adults,PRD0904066,CL00049,DEP00012,G00004,D00002,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,0.51
CUST0000384938,Up Market,Young Adults,PRD0901740,CL00033,DEP00008,G00004,D00002,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,2.09
CUST0000384938,Up Market,Young Adults,PRD0900173,CL00045,DEP00011,G00004,D00002,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,0.58
CUST0000384938,Up Market,Young Adults,PRD0900993,CL00154,DEP00052,G00015,D00003,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,2.01
CUST0000384938,Up Market,Young Adults,PRD0901294,CL00033,DEP00008,G00004,D00002,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,1.73
CUST0000384938,Up Market,Young Adults,PRD0900628,CL00205,DEP00069,G00022,D00005,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,2.22
CUST0000384938,Up Market,Young Adults,PRD0904573,CL00100,DEP00033,G00009,D00002,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,6.3
CUST0000384938,Up Market,Young Adults,PRD0902573,CL00218,DEP00073,G00023,D00005,994108600416016,Large,Up Market,Full Shop,Fresh,200740,2007-12-01,Saturday,13,STORE01708,Medium,E02,1,0.57
CUST0000384938,Up Market,Young Adults,PRD0900515,CL00129,DEP00046,G00013,D00003,994109400399633,Large,Mid Market,Top Up,Fresh,200748,2008-01-22,Tuesday,08,STORE01708,Medium,E02,1,0.84
CUST0000384938,Up Market,Young Adults,PRD0900756,CL00079,DEP00022,G00007,D00002,994109400399633,Large,Mid Market,Top Up,Fresh,200748,2008-01-22,Tuesday,08,STORE01708,Medium,E02,4,2.96
CUST0000384938,Up Market,Young Adults,PRD0903644,CL00023,DEP00008,G00004,D00002,994109400399633,Large,Mid Market,Top Up,Fresh,200748,2008-01-22,Tuesday,08,STORE01708,Medium,E02,1,1.64
CUST0000384938,Up Market,Young Adults,PRD0902685,CL00015,DEP00004,G00003,D00001,994109400399633,Large,Mid Market,Top Up,Fresh,200748,2008-01-22,Tuesday,08,STORE01708,Medium,E02,5,1.3
CUST0000384938,Up Market,Young Adults,PRD0900830,CL00043,DEP00011,G00004,D00002,994109400399633,Large,Mid Market,Top Up,Fresh,200748,2008-01-22,Tuesday,08,STORE01708,Medium,E02,1,0.97
CUST0000384938,Up Market,Young Adults,PRD0903302,CL00067,DEP00019,G00007,D00002,994109400399633,Large,Mid Market,Top Up,Fresh,200748,2008-01-22,Tuesday,08,STORE01708,Medium,E02,1,1.32
CUST0000384938,Up Market,Young Adults,PRD0903848,CL00024,DEP00008,G00004,D00002,994109400399633,Large,Mid Market,Top Up,Fresh,200748,2008-01-22,Tuesday,08,STORE01708,Medium,E02,3,9.42
CUST0000384938,Up Market,Young Adults,PRD0903403,CL00129,DEP00046,G00013,D00003,994109400399633,Large,Mid Market,Top Up,Fresh,200748,2008-01-22,Tuesday,08,STORE01708,Medium,E02,1,1.4
CUST0000384938,Up Market,Young Adults,PRD0903678,CL00222,DEP00076,G00023,D00005,994109400399633,Large,Mid Market,Top Up,Fresh,200748,2008-01-22,Tuesday,08,STORE01708,Medium,E02,6,0.06
CUST0000384938,Up Market,Young Adults,PRD0900476,CL00123,DEP00044,G00012,D00003,994109400399633,Large,Mid Market,Top Up,Fresh,200748,2008-01-22,Tuesday,08,STORE01708,Medium,E02,1,2.86
CUST0000384938,Up Market,Young Adults,PRD0901754,CL00250,DEP00090,G00031,D00009,994109400399633,Large,Mid Market,Top Up,Fresh,200748,2008-01-22,Tuesday,08,STORE01708,Medium,E02,1,4.85
CUST0000384938,Up Market,Young Adults,PRD0901499,CL00025,DEP00008,G00004,D00002,994109400399633,Large,Mid Market,Top Up,Fresh,200748,2008-01-22,Tuesday,08,STORE01708,Medium,E02,3,4.71
CUST0000384938,Up Market,Young Adults,PRD0904352,CL00123,DEP00044,G00012,D00003,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,3,1.08
CUST0000384938,Up Market,Young Adults,PRD0903678,CL00222,DEP00076,G00023,D00005,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,6,0.06
CUST0000384938,Up Market,Young Adults,PRD0904887,CL00041,DEP00011,G00004,D00002,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,1,1.02
CUST0000384938,Up Market,Young Adults,PRD0901316,CL00044,DEP00011,G00004,D00002,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,1,0.99
CUST0000384938,Up Market,Young Adults,PRD0902808,CL00045,DEP00011,G00004,D00002,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,1,0.94
CUST0000384938,Up Market,Young Adults,PRD0902021,CL00126,DEP00046,G00013,D00003,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,1,1.64
CUST0000384938,Up Market,Young Adults,PRD0902414,CL00072,DEP00021,G00007,D00002,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,1,3.23
CUST0000384938,Up Market,Young Adults,PRD0902999,CL00250,DEP00090,G00031,D00009,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,1,6.69
CUST0000384938,Up Market,Young Adults,PRD0902416,CL00048,DEP00012,G00004,D00002,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,1,0.59
CUST0000384938,Up Market,Young Adults,PRD0901066,CL00046,DEP00012,G00004,D00002,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,1,2.11
CUST0000384938,Up Market,Young Adults,PRD0903497,CL00023,DEP00008,G00004,D00002,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,1,1.28
CUST0000384938,Up Market,Young Adults,PRD0904439,CL00024,DEP00008,G00004,D00002,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,3,6.78
CUST0000384938,Up Market,Young Adults,PRD0900415,CL00040,DEP00010,G00004,D00002,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,1,0.7
CUST0000384938,Up Market,Young Adults,PRD0900515,CL00129,DEP00046,G00013,D00003,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,1,0.84
CUST0000384938,Up Market,Young Adults,PRD0901499,CL00025,DEP00008,G00004,D00002,994109500405470,Large,Up Market,Top Up,Fresh,200749,2008-01-29,Tuesday,11,STORE01708,Medium,E02,3,4.71
CUST0000384938,Up Market,Young Adults,PRD0903768,CL00077,DEP00022,G00007,D00002,994109600409728,Small,Up Market,Small Shop,Fresh,200750,2008-02-08,Friday,17,STORE01708,Medium,E02,1,0.72
CUST0000562951,Less Affluent,Young Adults,PRD0901338,CL00079,DEP00022,G00007,D00002,994104700525582,Small,Mid Market,Small Shop,Fresh,200701,2007-02-27,Tuesday,15,STORE01756,Large,E01,1,1.21
CUST0000562951,Less Affluent,Young Adults,PRD0904162,CL00079,DEP00022,G00007,D00002,994107600519450,Small,Mid Market,Small Shop,Fresh,200730,2007-09-19,Wednesday,19,STORE01756,Large,E01,1,1.11
CUST0000562951,Less Affluent,Young Adults,PRD0904813,CL00046,DEP00012,G00004,D00002,994108300531973,Small,Mid Market,Small Shop,Fresh,200737,2007-11-07,Wednesday,18,STORE01756,Large,E01,1,1.16
CUST0000467134,Mid Market,Young Adults,PRD0903819,CL00078,DEP00022,G00007,D00002,994106000463999,Small,Mid Market,Small Shop,Fresh,200714,2007-06-03,Sunday,09,STORE01815,Medium,S02,1,1.21
CUST0000467134,Mid Market,Young Adults,PRD0902318,CL00164,DEP00055,G00016,D00003,994106000463999,Small,Mid Market,Small Shop,Fresh,200714,2007-06-03,Sunday,09,STORE01815,Medium,S02,1,0.36
CUST0000467134,Mid Market,Young Adults,PRD0902752,CL00160,DEP00054,G00016,D00003,994106100476996,Medium,Mid Market,Small Shop,Mixed,200715,2007-06-06,Wednesday,15,STORE01815,Medium,S02,1,0.35
CUST0000467134,Mid Market,Young Adults,PRD0900414,CL00199,DEP00067,G00021,D00005,994106100476996,Medium,Mid Market,Small Shop,Mixed,200715,2007-06-06,Wednesday,15,STORE01815,Medium,S02,1,0.87
CUST0000467134,Mid Market,Young Adults,PRD0903819,CL00078,DEP00022,G00007,D00002,994106100476996,Medium,Mid Market,Small Shop,Mixed,200715,2007-06-06,Wednesday,15,STORE01815,Medium,S02,1,1.21
CUST0000562951,Less Affluent,Young Adults,PRD0901201,CL00079,DEP00022,G00007,D00002,994106300535889,Small,Mid Market,Small Shop,Fresh,200717,2007-06-24,Sunday,11,STORE01847,Large,W01,1,1.88
CUST0000562951,Less Affluent,Young Adults,PRD0901201,CL00079,DEP00022,G00007,D00002,994106700541233,Small,Mid Market,Small Shop,Fresh,200721,2007-07-21,Saturday,08,STORE01847,Large,W01,1,1.88
CUST0000562951,Less Affluent,Young Adults,PRD0904766,CL00079,DEP00022,G00007,D00002,994107400540807,Small,Mid Market,Small Shop,Fresh,200728,2007-09-08,Saturday,14,STORE01847,Large,W01,1,2.51
CUST0000562951,Less Affluent,Young Adults,PRD0902049,CL00164,DEP00055,G00016,D00003,994107500539004,Medium,Mid Market,Small Shop,Grocery,200729,2007-09-11,Tuesday,14,STORE01847,Large,W01,4,1
CUST0000562951,Less Affluent,Young Adults,PRD0900332,CL00164,DEP00055,G00016,D00003,994107800534366,Medium,Mid Market,Small Shop,Grocery,200732,2007-10-04,Thursday,11,STORE01847,Large,W01,3,1.23
CUST0000562951,Less Affluent,Young Adults,PRD0902443,CL00016,DEP00004,G00003,D00001,994108500533213,Medium,Mid Market,Small Shop,Fresh,200739,2007-11-20,Tuesday,12,STORE01847,Large,W01,3,0.48
CUST0000562951,Less Affluent,Young Adults,PRD0900673,CL00016,DEP00004,G00003,D00001,994108500533214,Medium,Mid Market,Small Shop,Fresh,200739,2007-11-23,Friday,10,STORE01847,Large,W01,3,0.54
CUST0000562951,Less Affluent,Young Adults,PRD0902443,CL00016,DEP00004,G00003,D00001,994108600533379,Small,Mid Market,Small Shop,Fresh,200740,2007-11-28,Wednesday,14,STORE01847,Large,W01,1,0.16
CUST0000562951,Less Affluent,Young Adults,PRD0900673,CL00016,DEP00004,G00003,D00001,994108600533379,Small,Mid Market,Small Shop,Fresh,200740,2007-11-28,Wednesday,14,STORE01847,Large,W01,1,0.18
CUST0000562951,Less Affluent,Young Adults,PRD0901957,CL00016,DEP00004,G00003,D00001,994109200507842,Small,Mid Market,Small Shop,Fresh,200746,2008-01-08,Tuesday,14,STORE01847,Large,W01,1,0.28
CUST0000562951,Less Affluent,Young Adults,PRD0901872,CL00020,DEP00005,G00003,D00001,994109300503988,Medium,Mid Market,Small Shop,Fresh,200747,2008-01-17,Thursday,14,STORE01847,Large,W01,3,1.35
CUST0000562951,Less Affluent,Young Adults,PRD0902049,CL00164,DEP00055,G00016,D00003,994109600523590,Medium,Mid Market,Small Shop,Grocery,200750,2008-02-09,Saturday,08,STORE01847,Large,W01,4,1
CUST0000562951,Less Affluent,Young Adults,PRD0901957,CL00016,DEP00004,G00003,D00001,994109600523591,Medium,Mid Market,Small Shop,Fresh,200750,2008-02-07,Thursday,15,STORE01847,Large,W01,3,0.84
CUST0000964860,Up Market,Young Adults,PRD0904711,CL00187,DEP00062,G00018,D00004,994104700789778,Medium,Up Market,Top Up,Fresh,200701,2007-02-28,Wednesday,17,STORE02003,Large,E02,3,2.28
CUST0000964860,Up Market,Young Adults,PRD0904248,CL00079,DEP00022,G00007,D00002,994104700789778,Medium,Up Market,Top Up,Fresh,200701,2007-02-28,Wednesday,17,STORE02003,Large,E02,1,1.19
CUST0000964860,Up Market,Young Adults,PRD0903005,CL00050,DEP00013,G00005,D00002,994104700789778,Medium,Up Market,Top Up,Fresh,200701,2007-02-28,Wednesday,17,STORE02003,Large,E02,1,3.75
CUST0000964860,Up Market,Young Adults,PRD0901520,CL00030,DEP00008,G00004,D00002,994104700789778,Medium,Up Market,Top Up,Fresh,200701,2007-02-28,Wednesday,17,STORE02003,Large,E02,1,2.25
CUST0000964860,Up Market,Young Adults,PRD0900684,CL00043,DEP00011,G00004,D00002,994104700789778,Medium,Up Market,Top Up,Fresh,200701,2007-02-28,Wednesday,17,STORE02003,Large,E02,1,0.28
CUST0000467134,Mid Market,Young Adults,PRD0900359,CL00148,DEP00052,G00015,D00003,994105000463462,Small,Mid Market,Small Shop,Grocery,200704,2007-03-22,Thursday,20,STORE02003,Large,E02,1,0.94
CUST0000964860,Up Market,Young Adults,PRD0903052,CL00031,DEP00008,G00004,D00002,994105000786270,Medium,Up Market,Small Shop,Mixed,200704,2007-03-22,Thursday,12,STORE02003,Large,E02,1,0.72
CUST0000964860,Up Market,Young Adults,PRD0902540,CL00044,DEP00011,G00004,D00002,994105000786270,Medium,Up Market,Small Shop,Mixed,200704,2007-03-22,Thursday,12,STORE02003,Large,E02,1,0.15
CUST0000964860,Up Market,Young Adults,PRD0900830,CL00043,DEP00011,G00004,D00002,994105000786270,Medium,Up Market,Small Shop,Mixed,200704,2007-03-22,Thursday,12,STORE02003,Large,E02,1,0.97
CUST0000964860,Up Market,Young Adults,PRD0900218,CL00157,DEP00053,G00016,D00003,994105000786270,Medium,Up Market,Small Shop,Mixed,200704,2007-03-22,Thursday,12,STORE02003,Large,E02,1,0.61
CUST0000964860,Up Market,Young Adults,PRD0903998,CL00155,DEP00053,G00016,D00003,994105000786270,Medium,Up Market,Small Shop,Mixed,200704,2007-03-22,Thursday,12,STORE02003,Large,E02,1,0.29
CUST0000964860,Up Market,Young Adults,PRD0901965,CL00195,DEP00067,G00021,D00005,994105000786270,Medium,Up Market,Small Shop,Mixed,200704,2007-03-22,Thursday,12,STORE02003,Large,E02,1,3.58
CUST0000378024,Up Market,Other,PRD0902594,CL00128,DEP00046,G00013,D00003,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,1,0.71
CUST0000378024,Up Market,Other,PRD0901317,CL00087,DEP00025,G00008,D00002,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,1,0.58
CUST0000378024,Up Market,Other,PRD0903298,CL00201,DEP00067,G00021,D00005,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,3,1.05
CUST0000378024,Up Market,Other,PRD0903383,CL00142,DEP00050,G00014,D00003,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,1,0.94
CUST0000378024,Up Market,Other,PRD0904207,CL00015,DEP00004,G00003,D00001,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,1,1.86
CUST0000378024,Up Market,Other,PRD0904619,CL00139,DEP00048,G00013,D00003,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,1,0.36
CUST0000378024,Up Market,Other,PRD0904976,CL00040,DEP00010,G00004,D00002,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,1,1.49
CUST0000378024,Up Market,Other,PRD0903806,CL00201,DEP00067,G00021,D00005,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,1,1.39
CUST0000378024,Up Market,Other,PRD0903395,CL00028,DEP00008,G00004,D00002,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,1,1.14
CUST0000378024,Up Market,Other,PRD0903551,CL00153,DEP00052,G00015,D00003,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,1,1.17
CUST0000378024,Up Market,Other,PRD0904906,CL00153,DEP00052,G00015,D00003,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,1,2.11
CUST0000378024,Up Market,Other,PRD0900415,CL00040,DEP00010,G00004,D00002,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,1,0.7
CUST0000378024,Up Market,Other,PRD0903627,CL00079,DEP00022,G00007,D00002,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,4,5
CUST0000378024,Up Market,Other,PRD0901929,CL00044,DEP00011,G00004,D00002,994105200406089,Large,Mid Market,Full Shop,Fresh,200706,2007-04-06,Friday,19,STORE02003,Large,E02,4,2.4
CUST0000467134,Mid Market,Young Adults,PRD0900591,CL00167,DEP00055,G00016,D00003,994105200462529,Medium,Mid Market,Small Shop,Mixed,200706,2007-04-05,Thursday,20,STORE02003,Large,E02,4,0.8
CUST0000467134,Mid Market,Young Adults,PRD0903173,CL00046,DEP00012,G00004,D00002,994105200462529,Medium,Mid Market,Small Shop,Mixed,200706,2007-04-05,Thursday,20,STORE02003,Large,E02,1,0.91
CUST0000467134,Mid Market,Young Adults,PRD0903772,CL00209,DEP00069,G00022,D00005,994105200462529,Medium,Mid Market,Small Shop,Mixed,200706,2007-04-05,Thursday,20,STORE02003,Large,E02,1,3.52
CUST0000964860,Up Market,Young Adults,PRD0902540,CL00044,DEP00011,G00004,D00002,994105300774428,Large,Up Market,Top Up,Fresh,200707,2007-04-14,Saturday,14,STORE02003,Large,E02,1,0.16
CUST0000964860,Up Market,Young Adults,PRD0900926,CL00103,DEP00035,G00010,D00003,994105300774428,Large,Up Market,Top Up,Fresh,200707,2007-04-14,Saturday,14,STORE02003,Large,E02,1,0.4
CUST0000964860,Up Market,Young Adults,PRD0902499,CL00157,DEP00053,G00016,D00003,994105300774428,Large,Up Market,Top Up,Fresh,200707,2007-04-14,Saturday,14,STORE02003,Large,E02,1,1.01
CUST0000964860,Up Market,Young Adults,PRD0901614,CL00086,DEP00024,G00007,D00002,994105300774428,Large,Up Market,Top Up,Fresh,200707,2007-04-14,Saturday,14,STORE02003,Large,E02,1,4.69
CUST0000964860,Up Market,Young Adults,PRD0902813,CL00043,DEP00011,G00004,D00002,994105300774428,Large,Up Market,Top Up,Fresh,200707,2007-04-14,Saturday,14,STORE02003,Large,E02,1,1.09
CUST0000964860,Up Market,Young Adults,PRD0903998,CL00155,DEP00053,G00016,D00003,994105300774428,Large,Up Market,Top Up,Fresh,200707,2007-04-14,Saturday,14,STORE02003,Large,E02,1,0.29
CUST0000964860,Up Market,Young Adults,PRD0904921,CL00103,DEP00035,G00010,D00003,994105300774428,Large,Up Market,Top Up,Fresh,200707,2007-04-14,Saturday,14,STORE02003,Large,E02,1,0.18
CUST0000964860,Up Market,Young Adults,PRD0902598,CL00199,DEP00067,G00021,D00005,994105300774428,Large,Up Market,Top Up,Fresh,200707,2007-04-14,Saturday,14,STORE02003,Large,E02,1,1.87
CUST0000964860,Up Market,Young Adults,PRD0903052,CL00031,DEP00008,G00004,D00002,994105300774428,Large,Up Market,Top Up,Fresh,200707,2007-04-14,Saturday,14,STORE02003,Large,E02,1,0.42
CUST0000964860,Up Market,Young Adults,PRD0902789,CL00079,DEP00022,G00007,D00002,994105300774428,Large,Up Market,Top Up,Fresh,200707,2007-04-14,Saturday,14,STORE02003,Large,E02,1,1.12
CUST0000964860,Up Market,Young Adults,PRD0900121,CL00063,DEP00019,G00007,D00002,994105300774428,Large,Up Market,Top Up,Fresh,200707,2007-04-14,Saturday,14,STORE02003,Large,E02,1,0.98
CUST0000964860,Up Market,Young Adults,PRD0903191,CL00051,DEP00013,G00005,D00002,994105500795635,Large,Up Market,Top Up,Fresh,200709,2007-04-23,Monday,13,STORE02003,Large,E02,1,3.99
CUST0000964860,Up Market,Young Adults,PRD0900262,CL00070,DEP00020,G00007,D00002,994105500795635,Large,Up Market,Top Up,Fresh,200709,2007-04-23,Monday,13,STORE02003,Large,E02,1,1.79
CUST0000964860,Up Market,Young Adults,PRD0904358,CL00063,DEP00019,G00007,D00002,994105500795635,Large,Up Market,Top Up,Fresh,200709,2007-04-23,Monday,13,STORE02003,Large,E02,1,1.54
CUST0000964860,Up Market,Young Adults,PRD0903542,CL00151,DEP00052,G00015,D00003,994105500795635,Large,Up Market,Top Up,Fresh,200709,2007-04-23,Monday,13,STORE02003,Large,E02,3,1.71
CUST0000964860,Up Market,Young Adults,PRD0902929,CL00027,DEP00008,G00004,D00002,994105500795635,Large,Up Market,Top Up,Fresh,200709,2007-04-23,Monday,13,STORE02003,Large,E02,1,1.59
